1937.39350000,282.44345400,12.63904600,10.59400000,74349.64737700,74236.78599348
1937.41400000,282.51832700,12.64041100,10.59092700,74489.82024500,74384.76287026
1937.43440000,282.59259200,13.04109500,10.88158200,73838.73987000,73986.15906236
1937.45480000,282.66617500,13.09354400,10.91523400,73745.31981700,73904.13430214
1937.49570000,282.81100100,13.07295900,10.88742000,74157.68157700,74289.65936194
1937.51610000,282.88209600,13.05328900,10.87857500,74204.16090800,74338.15972175
1937.53650000,282.95221400,13.05741600,10.88860400,73867.99567500,74000.24903127
1937.55700000,283.02128100,13.04743500,10.88038700,73531.76243500,73670.06931916
1937.57740000,283.08922400,13.03180100,10.88886600,73648.83175200,73806.97166875
1937.59780000,283.15596800,13.03404500,10.86966900,74077.22442700,74227.19639368
1937.61830000,283.22143900,13.06293300,10.91684900,74716.21614600,74854.94986390
1937.63870000,283.28556500,13.02458200,10.86469300,74150.02848500,74308.10421820
1937.65910000,283.34827100,13.02337100,10.86271700,73871.58108300,74028.73724946
1937.67960000,283.40948300,13.02275900,10.87323300,73649.84874100,73817.21161024
1937.70000000,283.46912800,13.00551900,10.85411500,73667.12391000,73837.23394745
1937.72040000,283.52713200,13.01403600,10.85707200,73946.15356000,74108.40228635
1937.74090000,283.58342000,12.99958500,10.84762400,74171.03842500,74336.85586253
1937.76130000,283.63792000,13.01078300,10.84968400,74154.46603000,74308.32418104
1937.78170000,283.69055800,13.00046100,10.84392000,73931.24477600,74088.42650473
1937.80220000,283.74125800,13.00482100,10.85279700,73850.24018400,74017.64979015
1937.82260000,283.78994900,13.00718500,10.84976300,73752.51378200,73910.94728237
1937.84300000,283.83655500,13.01426500,10.84716600,73725.01976800,73868.01287654
1937.86350000,283.88100400,13.00310400,10.85159400,73717.58634100,73884.49977782
1937.88390000,283.92322100,13.01203000,10.85118600,73678.97667500,73832.21973220
1937.90430000,283.96313300,13.02227100,10.84228600,73832.20918200,73953.18786176
1937.92470000,284.00070300,13.01849800,10.85737400,73798.05806500,73951.57306405
1937.94520000,284.03600200,13.00632600,10.84796200,73849.06782400,74004.13048657
1937.96560000,284.06912200,13.01875800,10.85378700,73765.33441400,73912.21389647
1937.98600000,284.10015100,13.01762800,10.84931200,73565.34440000,73705.84448625
1938.00650000,284.12918100,13.01916700,10.84896100,73632.78948900,73770.15547652
1938.02690000,284.15630200,13.00939000,10.84034200,73809.40161200,73945.05840367
1938.04730000,284.18160300,13.01207900,10.84551000,73814.67467000,73956.03557938
1938.06780000,284.20517600,12.98292700,10.82905700,73731.66396300,73876.50300491
1938.08820000,284.22711000,12.96185900,10.81780800,73582.74301700,73712.16502090
1938.10860000,284.24749600,12.95260300,10.81169200,73523.75045500,73633.80050643
1938.12910000,284.26642400,12.92472700,10.79668900,73585.27142500,73598.79071649
1938.14950000,284.28398400,12.91421000,10.78634400,73772.90516200,73750.02662710
1938.16990000,284.30026700,12.91452500,10.78212500,73841.85236100,73828.55961995
1938.19040000,284.31536200,12.91645200,10.78683700,73855.21176000,73842.43466752
1938.21080000,284.32936100,12.91849100,10.79100800,73783.22700200,73773.67944731
1938.23120000,284.34235300,12.92034200,10.79166800,73782.01834900,73780.44145630
1938.25170000,284.35442800,12.94121800,10.80287900,73940.63784600,74017.10867036
1938.27210000,284.36567800,12.94902500,10.81117100,73921.10523000,74021.60799891
1938.29250000,284.37619200,12.96416300,10.81972200,73964.44869900,74096.84491346
1938.31290000,284.38606000,12.97980300,10.83250900,73885.24798900,74036.69700257
1938.33340000,284.39537300,12.97482000,10.83252300,73775.58618900,73928.63272062
1938.35380000,284.40422100,12.97958200,10.83667400,73903.49884600,74062.47052192
1938.37420000,284.41269400,12.97971100,10.82868000,73969.07350800,74113.96511099
1938.39470000,284.42088300,12.99503800,10.84601900,73988.45980900,74152.35235347
1938.43550000,284.43676900,13.11751400,10.95485100,73704.87871300,73894.55475462
1938.45600000,284.44464600,13.12778800,10.94827900,73658.02209600,73864.34881230
1938.47640000,284.45260000,13.12412100,10.94756300,73960.20973100,74160.65692045
1938.49680000,284.46072000,13.11961200,10.91067200,74196.73726000,74379.99353979
1938.51730000,284.46909800,13.11399100,10.90885100,74254.74069700,74428.67042058
1938.53770000,284.47782400,13.10345700,10.90870900,74050.14340900,74209.09306095
1938.55810000,284.48698700,13.08830900,10.91680400,73834.25859500,73978.86902862
1938.57860000,284.49667800,13.09728000,10.91453600,73788.01703600,73941.41908100
1938.59900000,284.50698800,13.09922500,10.90244700,73817.40472200,73968.35469279
1938.61940000,284.51800600,13.11314000,10.91228000,73992.01605900,74165.80597596
1938.63990000,284.52982300,13.10066800,10.91699900,74129.54433400,74287.93756424
1938.66030000,284.54252800,13.11181900,10.91715800,74169.34241800,74343.02289462
1938.68070000,284.55621400,13.10855500,10.94434300,73872.56826200,74048.86594070
1938.70110000,284.57096900,13.12191400,10.93946700,73696.66208400,73892.37471960
1938.72160000,284.58688400,13.14606700,10.93449100,73823.33152400,74056.71879660
1938.74200000,284.60404900,13.14326800,10.93366000,73907.34554800,74135.98550272
1938.76240000,284.62255500,13.15923000,10.93866200,73927.63080100,74181.70432454
1938.78290000,284.64249100,13.13330700,10.93374700,73886.28439000,74098.67130690
1938.80330000,284.66394800,13.13899500,10.95951600,74068.94755300,74291.04962414
1938.82370000,284.68701700,13.14653400,10.92577700,73700.94755100,73931.95121985
1938.84420000,284.71178700,13.13920200,10.91692200,73237.20763400,73453.02856137
1938.86460000,284.73835000,13.13997400,10.91186700,72844.08557700,73058.97750805
1938.88500000,284.76679400,13.14364500,10.91511300,72671.51021900,72893.45285422
1938.90550000,284.79721000,13.12941700,10.92210800,72955.22935900,73156.78348557
1938.92590000,284.82964700,13.15060800,10.91213300,73176.87918000,73408.23935499
1938.94630000,284.86404900,13.15091100,10.92436100,73437.78297200,73674.18761403
1938.96680000,284.90034700,13.18026900,10.95395500,73760.86493100,74039.91309413
1938.98720000,284.93847100,13.17949000,10.95978100,73699.00213300,73976.27335426
1939.00760000,284.97835000,13.17922400,10.97368900,73695.64758300,73969.29410100
1939.02810000,285.01991500,13.19652900,10.97357500,73772.97419200,74063.20560032
1939.04850000,285.06309600,13.19481600,10.97202100,73823.62469300,74112.40943191
1939.06890000,285.10782300,13.20429900,10.97725600,73895.53908900,74191.69096094
1939.08930000,285.15402500,13.21589700,10.99188100,73755.14877800,74056.76332579
1939.10980000,285.20163300,13.21243900,11.00455400,73626.29052100,73918.21047619
1939.13020000,285.25057800,13.22452200,11.00999900,73593.58564300,73894.00910765
1939.15060000,285.30078800,13.24244500,11.01222300,73728.68207700,74045.15303806
1939.17110000,285.35219400,13.24726300,11.01018300,73847.47879700,74169.61892866
1939.19150000,285.40472600,13.26434600,11.02881300,73965.23178100,74292.27973666
1939.21190000,285.45831400,13.29144100,11.04326800,73875.88473100,74218.23614677
1939.23240000,285.51288800,13.28825900,11.03280300,73780.73077200,74128.77238127
1939.25280000,285.56837800,13.30042600,11.04998100,73880.02423800,74225.88935637
1939.27320000,285.62471500,13.29971200,11.05600200,74060.30877000,74399.35492884
1939.29370000,285.68182700,13.31515400,11.06700300,73980.69130400,74330.09131110
1939.31410000,285.73964600,13.33112300,11.07031200,73693.50853600,74062.85430349
1939.33450000,285.79810100,13.33838700,11.08598300,73486.60196500,73857.48775376
1939.35500000,285.85712200,13.35632900,11.08420800,73703.21274200,74099.79354135
1939.37540000,285.91663900,13.35992000,11.09649600,74014.82199800,74413.76190061
1939.39580000,285.97658300,12.97357900,10.82354400,74259.57217000,74390.23475419
1939.41630000,286.03688400,12.93924400,10.80618300,74036.41685300,74096.15325896
1939.43670000,286.09747000,12.95593100,10.81680000,73864.84248300,73975.33291201
1939.45710000,286.15827300,12.98335900,10.83944000,73938.34358300,74091.08591228
1939.47760000,286.21922200,12.99359800,10.83993600,73993.64699000,74138.04853663
1939.49800000,286.28024800,13.00529200,10.84596100,74122.98813500,74263.86615100
1939.51840000,286.34128000,13.01998700,10.83523300,74183.44686500,74282.08261837
1939.53880000,286.40224900,13.01457300,10.86149600,74012.46285000,74165.23745845
1939.55930000,286.46308400,13.02110100,10.85717100,73873.88156400,74010.06210398
1939.57970000,286.52371600,13.03398000,10.85870900,73704.33605000,73823.73509487
1939.60010000,286.58407500,13.04606700,10.86364600,73805.16435100,73916.37893610
1939.62060000,286.64409000,13.05741100,10.88880600,73755.15929900,73868.02883059
1939.64100000,286.70369200,13.06856200,10.89560900,73736.48994900,73848.68601016
1939.66140000,286.76281100,13.09940000,10.90753800,73817.22814000,73958.32535741
1939.68190000,286.82137600,13.11917500,10.92092000,73823.53175000,73997.60586834
1939.70230000,286.87931900,13.14386300,10.92751800,73921.56166800,74137.20961634
1939.72270000,286.93656800,13.15481800,10.94261600,73934.81320300,74170.58682624
1939.74320000,286.99305400,13.18337300,10.95498300,73644.09567900,73914.85608636
1939.76360000,287.04870700,13.17481300,10.96581400,73419.35681900,73679.13671337
1939.78400000,287.10345700,13.20580500,10.96864600,73512.92575800,73802.26151540
1939.80450000,287.15723300,13.22107800,10.98171600,73760.35293900,74060.27542170
1939.82490000,287.20996700,13.23563500,11.00226300,73879.54474200,74184.48610679
1939.84530000,287.26158800,13.26239100,11.01998000,73648.58856300,73969.83907865
1939.86580000,287.31202600,13.30682800,11.04890600,73384.24755300,73729.89437528
1939.88620000,287.36121100,13.32558600,11.07063600,73270.98397900,73623.35433267
1939.90660000,287.40907300,13.34471000,11.07478100,73298.30983200,73675.27045414
1939.92700000,287.45558200,13.35356900,11.08807600,73504.58527200,73887.52340590
1939.94750000,287.50078800,13.37251700,11.09325500,73679.08481100,74085.08909781
1939.96790000,287.54475000,13.40021000,11.10125200,73588.73095000,74020.22071519
1939.98830000,287.58753000,13.41433000,11.12840600,73490.68148400,73951.76462053
1940.00880000,287.62918600,13.43898700,11.14681400,73536.20872500,74024.71169553
1940.02920000,287.66978000,13.48122500,11.17265300,73622.36490600,74130.45350836
1940.04960000,287.70937200,13.51070600,11.19638800,73627.94962900,74094.37032349
1940.07010000,287.74802100,13.52734200,11.20154100,73559.22506700,74026.65394944
1940.09050000,287.78578800,13.55505300,11.22197000,73446.15645300,73899.17778331
1940.11090000,287.82273300,13.56937800,11.23417300,73355.58120100,73819.03703315
1940.13140000,287.85891600,13.01572000,10.85055000,74014.05301000,74139.63159550
1940.15180000,287.89439800,12.94121300,10.81883100,74327.17308200,74390.72678500
1940.17220000,287.92923800,12.98311900,10.83141700,74104.60209700,74233.38052961
1940.19270000,287.96349700,13.03143200,10.86824800,73777.26417400,73904.16296130
1940.21310000,287.99723500,13.07261900,10.90350900,73899.82020800,74008.98216887
1940.23350000,288.03051200,13.09017900,10.89449100,74117.97284600,74237.14456713
1940.25400000,288.06338800,13.11795000,10.92023800,74266.38429900,74431.61403121
1940.27440000,288.09592400,13.14075300,10.93337800,74174.20975800,74380.04311855
1940.29480000,288.12817900,13.17033300,10.95637300,73987.63615400,74237.91145242
1940.31520000,288.16021300,13.19216700,10.97049300,73792.22739900,74062.24070559
1940.33570000,288.19208800,13.24488300,11.01380600,73561.10761900,73863.53770044
1940.35610000,288.22386300,13.26395400,11.01704200,73671.43496600,73990.89630110
1940.39700000,288.28735400,13.14704800,10.92089400,74018.65705900,74229.39596128
1940.41740000,288.31919000,13.10856200,10.89417100,73905.43460700,74045.63566205
1940.43780000,288.35116700,13.08393000,10.89881000,73900.98015100,74013.96179048
1940.45830000,288.38334500,13.12261400,10.92727900,73844.71399100,74018.01345933
1940.47870000,288.41578400,13.16172400,10.94396200,73731.34603400,73969.29257929
1940.49910000,288.44854500,13.17607400,10.95108900,73759.60779700,74015.46472146
1940.51960000,288.48168600,13.19715700,10.94177800,73711.44719700,73987.73436197
1940.54000000,288.51527000,13.19117600,10.94525400,73175.15196200,73445.76498428
1940.56040000,288.54935500,13.20063600,10.95778300,72968.41805500,73247.07872308
1940.58090000,288.58400300,13.21318700,10.96308100,72953.24866300,73242.95509624
1940.60130000,288.61927200,13.23858500,10.99165800,72859.03038800,73164.27887729
1940.62170000,288.65522400,13.01117600,10.82813400,72770.91222600,72858.15949297
1940.64220000,288.69191800,12.79336500,10.68585200,73264.20687500,73274.31777125
1940.66260000,288.72941500,12.80701100,10.70894500,73941.85511100,73868.96998138
1940.68300000,288.76777500,12.83695000,10.71398100,74235.43197400,74130.64642407
1940.70340000,288.80705800,12.83079800,10.73449800,74308.07533400,74147.63686812
1940.72390000,288.84732400,12.86121800,10.74966500,74107.66817000,73929.67327423
1940.74430000,288.88863300,12.89016300,10.76581800,74014.26280800,73894.96602088
1940.76470000,288.93104600,12.89959300,10.77165100,73987.06194500,73897.93123512
1940.78520000,288.97462300,12.90792900,10.77030700,74116.54428300,74072.54918676
1940.80560000,289.01942300,12.91045400,10.79201800,74241.48128600,74165.36352483
1940.82600000,289.06550800,12.94737600,10.80586500,74128.28305800,74198.17528148
1940.84650000,289.11293700,12.96852700,10.82402000,73943.48994000,74057.62692312
1940.86690000,289.16177000,13.01450700,10.85907200,73936.27584200,74070.83783632
1940.88730000,289.21206800,13.01929800,10.85359000,74105.83775300,74224.05208873
1940.90780000,289.26389000,13.03851300,10.89003500,74101.04743200,74217.61104431
1940.92820000,289.31725800,13.06940700,10.88200800,74013.49702500,74108.96826847
1940.94860000,289.37212500,13.08004700,10.90073800,74093.75874100,74198.89409999
1940.96910000,289.42844000,13.11266300,10.91031100,74176.87026400,74322.84531668
1940.98950000,289.48614700,13.15424700,10.94312400,74154.65874800,74375.89753831
1941.00990000,289.54519400,13.16002700,10.96638600,74133.44423300,74360.52011603
1941.03040000,289.60552800,13.18986700,10.97508800,74273.73319300,74532.47987226
1941.05080000,289.66709600,13.21998800,10.99273500,74045.74927800,74326.72611576
1941.07120000,289.72984400,13.24862900,11.00426900,73761.14068000,74064.34280632
1941.09170000,289.79371800,13.27954100,11.03623500,73659.30332500,73972.21842466
1941.11210000,289.85866700,12.78685500,10.70569400,74483.65003300,74432.04716901
1941.13250000,289.92463600,12.73713700,10.66306900,74583.03157100,74618.83392305
1941.15290000,289.99157200,12.76300900,10.67415700,74493.57690800,74538.22788886
1941.17340000,290.05942300,12.79132100,10.70311600,74456.34237700,74408.38770333
1941.19380000,290.12813400,12.80199900,10.72683200,74305.15775100,74176.71980114
1941.21420000,290.19765300,12.84175300,10.74879900,74200.78374600,73996.71855909
1941.23470000,290.26792500,12.87288200,10.75676900,74230.01482800,74057.31987032
1941.25510000,290.33890000,12.90526700,10.76652600,74210.09521800,74155.24242070
1941.27550000,290.41052100,12.92697700,10.79071200,74278.74819400,74277.15127773
1941.29600000,290.48273800,12.95723200,10.81611400,74293.04763700,74381.58709420
1941.31640000,290.55549500,12.98398000,10.82856900,74304.16929800,74413.58021269
1941.33680000,290.62874100,13.03145800,10.85738500,74036.75557100,74135.61458311
1941.35730000,290.70242200,13.06383200,10.88686400,73734.72689100,73823.31027900
1941.37770000,290.77648300,13.08405500,10.90443400,73751.41634800,73853.59438588
1941.39810000,290.85087300,13.11483800,10.91295600,73822.56604800,73965.29145209
1941.41860000,290.92553900,13.15399200,10.92540400,73926.05450000,74135.09353715
1941.43900000,291.00042600,13.19715900,10.97207200,74051.58830100,74310.84444581
1941.45940000,291.07548200,13.23860600,10.99417300,73876.97342800,74168.05944821
1941.47990000,291.15065300,13.27492100,11.01205900,73590.65693300,73908.71986628
1941.50030000,291.22588600,13.29671800,11.03838100,73398.62956400,73720.61304565
1941.52070000,291.30112800,13.32094300,11.07004700,73552.50664400,73877.62917882
1941.54110000,291.37632600,13.36973300,11.08951100,73702.90157100,74085.51459222
1941.56160000,291.45142500,13.40960800,11.10952500,73815.56727500,74235.68403841
1941.58200000,291.52637500,13.44290100,11.13911100,73630.66324900,74091.17318375
1941.60240000,291.60112000,13.17578900,10.95487900,73771.02847400,74009.46763029
1941.62290000,291.67560700,13.17465500,10.95373100,73670.25636600,73907.15742536
1941.64330000,291.74978400,13.21810700,10.99409800,73611.04825600,73878.63332809
1941.66370000,291.82359700,13.27630900,11.02615100,73622.03783600,73929.14201408
1941.68420000,291.89699300,13.30152000,11.04572600,73819.88058400,74137.38020230
1941.70460000,291.96991800,13.33808500,11.06091000,73829.23717700,74183.18364089
1941.72500000,292.04232000,13.36953700,11.09201800,73778.58942500,74157.09940649
1941.74550000,292.11414500,13.44207100,11.13612500,73841.98295900,74295.93869780
1941.76590000,292.18534000,13.46666400,11.15382300,73814.78791100,74291.28487606
1941.78630000,292.25585200,13.50836500,11.19401500,73622.54946300,74070.75194098
1941.80680000,292.32562700,13.56004100,11.22408300,73507.72683800,73942.30515970
1941.82720000,292.39461200,13.59945100,11.24533700,73601.36755300,74104.77417221
1941.84760000,292.46275400,13.13095100,10.93732700,74159.74068200,74327.57676307
1941.86810000,292.53000000,13.11728400,10.91813400,73946.79037700,74086.61642171
1941.88850000,292.59629600,13.16539900,10.94450500,73901.09931200,74122.11778065
1941.90890000,292.66159000,13.20694200,10.97395700,74021.47661800,74281.08777218
1941.92930000,292.72586100,13.25834300,11.01941900,73851.90741700,74140.53529150
1941.94980000,292.78913500,13.31878200,11.05556600,73741.97650400,74068.73195677
1941.97020000,292.85144400,13.35507000,11.07642400,73637.53095200,73999.27062969
1941.99060000,292.91281900,13.39761900,11.10958700,73739.91047800,74146.15045628
1942.01110000,292.97329100,13.43817800,11.13614600,73727.88183900,74176.64107012
1942.03150000,293.03289300,13.50539800,11.18133400,73667.94144700,74144.98839891
1942.05190000,293.09165400,13.55198100,11.20826000,73546.56696700,74005.60019392
1942.07240000,293.14960500,13.60113800,11.25156700,73430.39449500,73928.33556402
1942.09280000,293.20678000,13.18483800,10.95812400,73810.41812400,74049.44379182
1942.11320000,293.26320800,13.15705800,10.94150800,73725.64633600,73931.30805802
1942.13370000,293.31892000,13.23057600,10.99491700,73682.10124300,73953.51539513
1942.15410000,293.37394800,13.28231200,11.01920400,73727.84582400,74037.99286378
1942.17450000,293.42832300,13.32650600,11.05647300,73741.73541700,74075.50662510
1942.19500000,293.48207700,13.37631300,11.08824200,73738.77365200,74118.53499165
1942.21540000,293.53524000,13.45547500,11.14254800,73391.09226400,73847.77149238
1942.23580000,293.58784400,13.49345100,11.14980900,72765.96010500,73240.90175259
1942.25630000,293.63992000,13.55198800,11.18856200,72536.64280100,73056.64430464
1942.27670000,293.69149900,13.60048300,11.22208300,72542.38877800,73067.71392146
1942.29710000,293.74261300,13.67910400,11.26589500,72495.70972300,73180.81895643
1942.31750000,293.79329200,13.73373400,11.30875700,72484.66767000,73242.05163879
1942.35840000,293.89347200,13.15359600,10.95869500,73569.30047400,73765.97792170
1942.37880000,293.94303600,13.12994600,10.93187600,73551.71189800,73709.27073183
1942.39930000,293.99229000,13.17547400,10.94649500,73563.51637400,73790.14310546
1942.41970000,294.04126600,13.18942000,10.95410700,73737.27524700,73977.14945536
1942.44010000,294.08999400,13.20647700,10.96253300,73927.47230400,74182.31360780
1942.46060000,294.13850700,13.22206200,10.98155400,74074.19098300,74338.71989959
1942.48100000,294.18683500,13.26466000,11.00898400,74075.99376100,74369.97876591
1942.50140000,294.23501000,13.28908700,11.01986100,73763.19712700,74075.88606682
1942.52190000,294.28306300,13.31135700,11.03253900,73601.33215000,73931.66530827
1942.54230000,294.33102500,13.33898500,11.05907900,73720.74947100,74065.89484084
1942.56270000,294.37892700,13.37456700,11.09609100,73787.59246400,74160.23366792
1942.58320000,294.42680000,12.98544300,10.83461900,74154.32227000,74253.52009124
1942.60360000,294.47467700,12.94495200,10.81733300,74181.57467100,74221.83520185
1942.62400000,294.52258700,12.98146100,10.83682200,74133.18194500,74238.55165973
1942.64450000,294.57056200,13.04480500,10.86722300,74189.87131400,74264.81320735
1942.66490000,294.61863400,13.07394500,10.88366900,74103.00829900,74173.27995174
1942.68530000,294.66683300,13.09773900,10.88853200,73926.48306700,74018.37998926
1942.70580000,294.71519100,13.11485500,10.90620200,74083.46069500,74204.13533601
1942.72620000,294.76373900,13.12324200,10.94078900,74162.19318700,74306.99874300
1942.74660000,294.81250800,13.16103100,10.93890400,74177.00206600,74380.53725728
1942.76700000,294.86153000,13.18474900,10.95689800,74123.78968300,74354.91308017
1942.78750000,294.91083600,13.21354200,10.96123600,74168.16602700,74426.18070658
1942.80790000,294.96045600,13.24496100,11.00828500,73984.13363700,74255.06719775
1942.82830000,295.01042300,13.26643300,11.02382200,73780.97854400,74063.88304307
1942.84880000,295.06076600,13.29729500,11.03281000,73623.00890600,73931.51987757
1942.86920000,295.11151800,13.31498900,11.04182100,73653.97199700,73977.12094096
1942.88960000,295.16271100,13.35224000,11.06602400,73823.66411600,74177.81976382
1942.91010000,295.21437400,13.39393500,11.09030800,73831.69385300,74218.91446831
1942.93050000,295.26652400,13.41266000,11.11489300,73651.71038300,74058.72546198
1942.95090000,295.31916300,13.43941400,11.13356400,73467.31353600,73902.14781459
1942.97140000,295.37228700,13.50199400,11.16215400,73570.45793800,74049.92709998
1942.99180000,295.42589500,13.53347800,11.18766300,73699.13218300,74180.05913628
1943.01220000,295.47998600,13.55451000,11.21315300,73567.01804400,74004.10215369
1943.03270000,295.53455700,13.57813400,11.23866200,73402.20050000,73844.21978462
1943.05310000,295.58960800,13.64389100,11.27742300,73326.50206400,73885.36033478
1943.07350000,295.64513600,13.24857400,11.00368100,73806.35741100,74080.20991728
1943.09400000,295.70113900,13.21229900,10.96439800,73766.66740400,74019.25329225
1943.11440000,295.75761700,13.24053000,10.98920200,73566.71086600,73838.85413859
1943.13480000,295.81456600,13.29625200,11.03227600,73382.87712400,73687.17507230
1943.15520000,295.87198600,13.35138400,11.06609000,73423.28205900,73772.97511928
1943.17570000,295.92987600,13.37688200,11.07542000,73628.52345600,74003.27422044
1943.19610000,295.98823200,13.40522500,11.10402600,73779.62572100,74172.18468648
1943.21650000,296.04705400,13.44705700,11.14696100,73677.54908000,74125.24840767
1943.23700000,296.10633900,13.49895600,11.17869300,73560.96832200,74025.11102033
1943.25740000,296.16608700,13.53220200,11.19457400,73321.99497200,73776.89080439
1943.27780000,296.22629500,13.56094900,11.21305700,73285.52736400,73733.04803639
1943.29830000,296.28696100,13.61531600,11.25638500,73397.45578700,73907.71704920
1943.31870000,296.34808500,12.97547200,10.82009700,74316.46410800,74389.57224679
